Postal code,date,n_daily_data_points,dayOfWeek,day_type,BlueCars_taken_sum,BlueCars_returned_sum,Utilib_taken_sum,Utilib_returned_sum,Utilib_14_taken_sum,Utilib_14_returned_sum,Slots_freed_sum,Slots_taken_sum
92120,3/14/2018,1440,2,weekday,91,92,1,1,3,2,0,0
92120,3/15/2018,1440,3,weekday,92,88,5,5,3,3,0,0
92120,3/16/2018,1440,4,weekday,81,83,2,3,1,2,0,0
92120,3/17/2018,1440,5,weekend,99,104,4,3,6,5,0,0
92120,3/18/2018,1440,6,weekend,111,109,3,3,3,5,0,0
92120,3/19/2018,1440,0,weekday,64,69,2,3,5,3,0,0
92120,3/20/2018,1440,1,weekday,88,79,3,2,6,6,0,0
92120,3/21/2018,1440,2,weekday,79,79,1,1,9,9,0,0
92120,3/22/2018,1440,3,weekday,89,89,4,4,7,8,0,0
92120,3/23/2018,1440,4,weekday,108,109,2,3,7,7,0,0
92120,3/24/2018,1440,5,weekend,102,104,7,6,12,12,0,0
92120,3/25/2018,1380,6,weekend,111,114,4,6,9,10,0,0
92120,3/26/2018,1439,0,weekday,66,68,4,2,8,10,0,0
92120,3/27/2018,1440,1,weekday,89,79,1,1,6,2,0,0
92120,3/28/2018,1440,2,weekday,106,109,3,4,9,10,0,0
92120,3/29/2018,1440,3,weekday,65,60,3,3,5,4,0,0
92120,3/30/2018,1434,4,weekday,83,88,8,9,3,3,0,0
92120,3/31/2018,1440,5,weekend,99,98,7,5,3,3,0,0
92120,4/1/2018,1440,6,weekend,87,93,6,7,6,6,0,0
92120,4/2/2018,1439,0,weekday,82,84,4,3,5,5,0,0
92120,4/3/2018,1440,1,weekday,90,78,5,5,3,5,0,0
92120,4/4/2018,1440,2,weekday,90,101,0,1,4,3,0,0
92120,4/5/2018,1440,3,weekday,81,77,1,0,3,3,0,0
92120,4/6/2018,1364,4,weekday,68,66,1,1,4,3,0,0
92120,4/7/2018,1318,5,weekend,99,89,1,1,5,4,0,0
92120,4/8/2018,1440,6,weekend,100,106,4,4,12,14,0,0
92120,4/9/2018,1440,0,weekday,72,74,3,5,3,3,0,0
92120,4/10/2018,1440,1,weekday,78,81,4,2,8,7,0,0
92120,4/11/2018,1439,2,weekday,97,94,7,9,3,4,0,0
92120,4/12/2018,1440,3,weekday,75,68,5,3,11,9,0,0
92120,4/13/2018,1439,4,weekday,89,95,2,3,7,7,0,0
92120,4/14/2018,1440,5,weekend,100,98,2,2,5,6,0,0
92120,4/15/2018,1439,6,weekend,85,88,5,4,5,6,0,0
92120,4/16/2018,1440,0,weekday,77,72,2,3,12,10,0,0
92120,4/17/2018,1440,1,weekday,83,87,1,0,8,8,0,0
92120,4/18/2018,1377,2,weekday,82,83,0,1,4,4,0,0
92120,4/19/2018,1203,3,weekday,61,63,4,3,7,8,0,0
92120,4/20/2018,1417,4,weekday,79,77,1,1,4,3,0,0
92120,4/21/2018,1440,5,weekend,86,90,6,7,5,5,0,0
92120,4/22/2018,1440,6,weekend,87,83,2,2,2,3,0,0
92120,4/23/2018,1417,0,weekday,63,65,2,1,9,9,0,0
92120,4/24/2018,1439,1,weekday,77,75,1,2,8,8,0,0
92120,4/25/2018,1440,2,weekday,80,84,3,2,3,3,0,0
92120,4/26/2018,1440,3,weekday,89,81,3,5,3,2,0,0
92120,4/27/2018,1440,4,weekday,81,80,6,4,9,9,0,0
92120,4/28/2018,1440,5,weekend,74,81,4,4,7,8,0,0
92120,4/29/2018,1440,6,weekend,92,88,6,6,4,5,0,0
92120,4/30/2018,1440,0,weekday,91,92,0,0,13,12,0,0
92120,5/1/2018,1440,1,weekday,93,92,2,2,9,8,0,0
92120,5/2/2018,1440,2,weekday,80,81,1,1,10,11,0,0
92120,5/3/2018,1439,3,weekday,85,90,0,0,3,2,0,0
92120,5/4/2018,1435,4,weekday,109,99,3,4,2,3,0,0
92120,5/5/2018,1440,5,weekend,95,101,8,8,6,5,0,0
92120,5/6/2018,1439,6,weekend,79,83,4,3,2,2,0,0
92120,5/7/2018,1437,0,weekday,79,77,3,3,7,7,0,0
92120,5/8/2018,1425,1,weekday,76,81,3,4,5,6,0,0
92120,5/20/2018,1440,6,weekend,71,63,3,3,2,2,0,0
92120,5/21/2018,1440,0,weekday,100,102,4,3,9,11,0,0
92120,5/22/2018,1438,1,weekday,92,92,2,2,10,7,0,0
92120,5/23/2018,1174,2,weekday,62,63,0,0,5,7,0,0
92120,5/24/2018,1436,3,weekday,77,74,3,4,5,4,0,0
92120,5/25/2018,1440,4,weekday,93,99,5,4,3,3,0,0
92120,5/26/2018,1440,5,weekend,107,98,1,1,4,5,0,0
92120,5/27/2018,1440,6,weekend,119,130,1,1,8,8,0,0
92120,5/28/2018,1440,0,weekday,88,85,1,1,5,4,0,0
92120,5/29/2018,1439,1,weekday,83,86,1,3,2,2,0,0
92120,5/30/2018,1440,2,weekday,98,90,9,7,5,5,0,0
92120,5/31/2018,1411,3,weekday,61,61,3,3,2,3,0,0
92120,6/1/2018,1440,4,weekday,86,91,5,6,2,1,0,0
92120,6/2/2018,1440,5,weekend,95,85,2,1,5,5,0,0
92120,6/3/2018,1440,6,weekend,91,102,2,2,7,9,0,0
92120,6/4/2018,1440,0,weekday,71,67,2,2,13,11,0,0
92120,6/5/2018,1439,1,weekday,98,94,1,1,11,11,0,0
92120,6/6/2018,1440,2,weekday,82,96,3,3,5,5,0,0
92120,6/7/2018,1439,3,weekday,90,81,2,2,5,6,0,0
92120,6/8/2018,1438,4,weekday,99,100,0,1,6,5,0,0
92120,6/9/2018,1440,5,weekend,86,81,3,2,8,8,0,0
92120,6/10/2018,1440,6,weekend,85,92,1,3,11,13,0,0
92120,6/11/2018,1440,0,weekday,75,67,2,0,6,5,0,0
92120,6/12/2018,1439,1,weekday,91,95,3,4,4,4,0,0
92120,6/13/2018,1440,2,weekday,85,83,4,3,7,6,0,0
92120,6/14/2018,1439,3,weekday,101,100,0,0,6,6,0,0
92120,6/15/2018,1440,4,weekday,87,89,1,1,12,12,0,0
92120,6/16/2018,1440,5,weekend,94,101,4,5,6,6,0,0
92120,6/17/2018,1440,6,weekend,98,98,4,3,6,7,0,0
92120,6/18/2018,1440,0,weekday,73,67,0,0,4,3,0,0
92120,6/19/2018,1370,1,weekday,5,6,0,0,0,0,0,0
92130,1/1/2018,1440,0,weekday,192,220,1,4,16,22,3,3
92130,1/2/2018,1438,1,weekday,222,213,9,6,16,17,1,1
92130,1/3/2018,1439,2,weekday,269,260,4,5,22,19,4,3
92130,1/4/2018,1320,3,weekday,236,224,7,6,16,13,3,3
92130,1/5/2018,1440,4,weekday,258,242,8,9,18,19,3,3
92130,1/6/2018,1437,5,weekend,249,257,10,13,20,20,7,8
92130,1/7/2018,1440,6,weekend,242,280,9,8,30,32,6,6
92130,1/8/2018,1438,0,weekday,224,213,6,2,17,16,5,4
92130,1/9/2018,1439,1,weekday,260,254,5,6,15,11,4,5
92130,1/10/2018,1440,2,weekday,231,247,6,7,13,16,4,4
92130,1/11/2018,1440,3,weekday,280,266,7,6,8,5,4,4
92130,1/12/2018,1439,4,weekday,273,270,4,3,16,21,4,4
92130,1/13/2018,1440,5,weekend,327,323,14,17,38,35,3,3
92130,1/14/2018,1440,6,weekend,271,288,10,10,24,26,2,2
92130,1/15/2018,1440,0,weekday,281,260,6,5,17,14,11,11
92130,1/16/2018,1440,1,weekday,268,263,9,13,18,17,3,3
92130,1/17/2018,1440,2,weekday,255,261,10,8,16,21,0,0
92130,1/18/2018,1439,3,weekday,284,290,13,9,25,20,8,8
92130,1/19/2018,1440,4,weekday,277,264,5,7,15,16,7,7
92130,1/20/2018,1439,5,weekend,345,352,6,4,11,12,5,5
92130,1/21/2018,1440,6,weekend,286,316,7,11,12,14,3,3
92130,1/22/2018,1440,0,weekday,270,250,12,9,18,14,4,3
92130,1/23/2018,1439,1,weekday,274,268,6,7,9,9,4,5
92130,1/24/2018,1434,2,weekday,274,270,11,10,15,19,5,5
92130,1/25/2018,1398,3,weekday,292,310,14,14,13,11,5,5
92130,1/26/2018,1437,4,weekday,310,296,10,13,14,14,8,8
92130,1/27/2018,1440,5,weekend,340,330,17,14,35,36,6,6
92130,1/28/2018,1440,6,weekend,246,270,6,11,10,8,4,4
92130,1/29/2018,1440,0,weekday,239,238,12,7,15,19,7,7
92130,1/30/2018,1440,1,weekday,262,258,6,7,15,14,7,6
92130,1/31/2018,1440,2,weekday,291,285,7,5,19,18,4,4
92130,2/1/2018,1440,3,weekday,287,279,2,2,24,24,4,4
92130,2/2/2018,1440,4,weekday,271,260,7,7,17,15,9,10
92130,2/3/2018,1438,5,weekend,377,371,6,7,20,23,10,10
92130,2/4/2018,1440,6,weekend,280,328,8,8,25,24,5,5
92130,2/5/2018,1440,0,weekday,284,244,2,3,27,26,3,3
92130,2/6/2018,1439,1,weekday,275,297,14,15,9,13,3,3
92130,2/7/2018,1439,2,weekday,224,205,6,5,16,12,8,7
92130,2/8/2018,1438,3,weekday,247,252,6,7,13,13,9,10
92130,2/9/2018,1439,4,weekday,258,263,19,18,15,17,6,6
92130,2/10/2018,1440,5,weekend,292,278,10,9,16,13,4,4
92130,2/11/2018,1440,6,weekend,304,317,12,14,10,10,11,11
92130,2/12/2018,1440,0,weekday,241,238,5,3,9,9,3,3
92130,2/13/2018,1440,1,weekday,263,255,3,3,7,7,5,5
92130,2/14/2018,1440,2,weekday,287,276,7,7,14,15,7,7
92130,2/15/2018,1437,3,weekday,289,306,6,6,22,22,3,2
92130,2/16/2018,1439,4,weekday,283,288,5,4,13,14,6,7
92130,2/17/2018,1440,5,weekend,282,285,3,4,17,17,5,5
92130,2/18/2018,1438,6,weekend,309,335,10,11,14,12,3,3
92130,2/19/2018,1420,0,weekday,253,231,3,4,12,14,6,6
92130,2/20/2018,1425,1,weekday,226,211,10,9,17,19,3,3
92130,2/21/2018,1440,2,weekday,228,230,6,5,15,11,6,6
92130,2/22/2018,1440,3,weekday,247,244,11,14,11,12,7,7
92130,2/23/2018,1440,4,weekday,248,269,6,2,9,9,2,2
92130,2/24/2018,1396,5,weekend,13,23,0,0,1,1,0,0
92130,2/28/2018,1429,2,weekday,244,207,13,15,10,8,1,1
92130,3/1/2018,1389,3,weekday,234,244,8,6,14,15,6,5
92130,3/2/2018,1440,4,weekday,248,251,7,8,12,11,8,9
92130,3/3/2018,1440,5,weekend,325,333,10,10,9,11,7,7
92130,3/4/2018,1440,6,weekend,257,269,8,8,26,25,8,8
92130,3/5/2018,1440,0,weekday,238,223,8,9,12,12,8,8
92130,3/6/2018,1439,1,weekday,270,263,8,7,12,15,7,7
92130,3/7/2018,1440,2,weekday,286,286,9,10,15,11,8,8
92130,3/8/2018,1439,3,weekday,268,263,11,13,17,22,4,4
92130,3/9/2018,1440,4,weekday,281,290,14,11,17,14,7,7
92130,3/10/2018,1440,5,weekend,359,363,3,3,23,26,8,7
92130,3/11/2018,1440,6,weekend,308,299,16,18,22,19,6,6
92130,3/12/2018,1440,0,weekday,237,255,8,5,19,19,9,10
92130,3/13/2018,1440,1,weekday,279,279,3,3,13,13,9,9
92130,3/14/2018,1440,2,weekday,263,263,7,8,14,13,8,8
92130,3/15/2018,1440,3,weekday,279,259,4,6,13,15,6,6
92130,3/16/2018,1440,4,weekday,254,263,7,4,19,18,13,13
92130,3/17/2018,1440,5,weekend,301,284,3,6,24,25,9,9
92130,3/18/2018,1440,6,weekend,276,301,5,4,20,17,4,4
92130,3/19/2018,1440,0,weekday,243,234,7,5,13,14,5,5
92130,3/20/2018,1440,1,weekday,237,233,8,9,20,22,3,3
92130,3/21/2018,1440,2,weekday,258,267,7,6,20,21,5,5
92130,3/22/2018,1440,3,weekday,276,283,5,6,18,16,2,2
92130,3/23/2018,1440,4,weekday,267,266,8,9,17,17,10,9
92130,3/24/2018,1440,5,weekend,303,315,7,8,16,16,4,5
92130,3/25/2018,1380,6,weekend,241,252,7,7,12,13,3,3
92130,3/26/2018,1439,0,weekday,237,224,11,10,12,14,1,1
92130,3/27/2018,1440,1,weekday,283,260,6,5,23,19,7,6
92130,3/28/2018,1440,2,weekday,298,310,12,11,18,19,5,6
92130,3/29/2018,1440,3,weekday,242,243,5,5,15,16,5,4
92130,3/30/2018,1434,4,weekday,274,276,5,8,12,11,6,7
92130,3/31/2018,1440,5,weekend,280,285,12,9,13,15,3,2
92130,4/1/2018,1440,6,weekend,225,229,5,7,22,26,4,5
92130,4/2/2018,1439,0,weekday,215,218,4,4,25,21,1,0
92130,4/3/2018,1440,1,weekday,290,257,5,3,21,19,8,8
92130,4/4/2018,1440,2,weekday,286,291,8,10,20,22,5,6
92130,4/5/2018,1440,3,weekday,266,275,8,7,15,13,6,5
92130,4/6/2018,1364,4,weekday,275,262,6,6,9,8,5,6
92130,4/7/2018,1318,5,weekend,321,310,13,11,24,22,5,5
92130,4/8/2018,1440,6,weekend,256,291,4,4,16,17,3,3
92130,4/9/2018,1440,0,weekday,274,251,2,3,12,10,3,3
92130,4/10/2018,1440,1,weekday,266,265,6,5,14,14,4,4
92130,4/11/2018,1439,2,weekday,276,269,4,7,20,25,3,3
92130,4/12/2018,1440,3,weekday,259,257,6,3,25,23,4,4
92130,4/13/2018,1439,4,weekday,278,276,3,7,28,26,5,4
92130,4/14/2018,1440,5,weekend,266,247,12,8,26,26,3,3
92130,4/15/2018,1439,6,weekend,260,267,10,10,23,24,5,6
92130,4/16/2018,1440,0,weekday,216,219,5,8,20,21,6,5
92130,4/17/2018,1440,1,weekday,226,233,7,4,17,15,6,7
92130,4/18/2018,1377,2,weekday,249,253,11,12,18,17,3,3
92130,4/19/2018,1203,3,weekday,217,241,4,10,14,16,3,3
92130,4/20/2018,1417,4,weekday,268,252,11,6,13,12,4,4
92130,4/21/2018,1440,5,weekend,247,259,7,10,23,28,2,1
92130,4/22/2018,1440,6,weekend,207,244,12,10,15,9,2,3
92130,4/23/2018,1417,0,weekday,246,203,4,3,12,17,7,6
92130,4/24/2018,1439,1,weekday,251,247,12,11,21,20,3,4
92130,4/25/2018,1440,2,weekday,246,244,11,11,25,26,6,6
92130,4/26/2018,1440,3,weekday,256,263,4,5,14,13,2,2
92130,4/27/2018,1440,4,weekday,271,263,6,8,23,19,4,4
92130,4/28/2018,1440,5,weekend,249,248,11,9,16,18,5,5
92130,4/29/2018,1440,6,weekend,195,224,12,12,18,20,2,2
92130,4/30/2018,1440,0,weekday,255,232,6,5,36,35,4,4
92130,5/1/2018,1440,1,weekday,228,247,8,10,31,32,4,4
92130,5/2/2018,1440,2,weekday,288,277,13,13,15,12,5,5
92130,5/3/2018,1439,3,weekday,283,284,7,6,8,8,2,2
92130,5/4/2018,1435,4,weekday,315,300,7,8,20,21,1,1
92130,5/5/2018,1440,5,weekend,273,289,12,12,28,27,4,4
92130,5/6/2018,1439,6,weekend,254,250,9,7,10,10,6,6
92130,5/7/2018,1437,0,weekday,276,259,5,5,10,9,4,4
92130,5/8/2018,1425,1,weekday,221,238,6,6,11,14,5,4
92130,5/20/2018,1440,6,weekend,144,166,4,7,14,11,4,4
92130,5/21/2018,1440,0,weekday,229,217,9,6,16,18,3,4
92130,5/22/2018,1438,1,weekday,278,268,6,6,14,13,7,6
92130,5/23/2018,1174,2,weekday,223,225,6,7,13,13,4,5
92130,5/24/2018,1436,3,weekday,293,286,9,8,20,20,9,9
92130,5/25/2018,1440,4,weekday,318,315,15,17,17,18,9,9
92130,5/26/2018,1440,5,weekend,347,347,12,13,15,16,7,7
92130,5/27/2018,1440,6,weekend,290,306,15,15,17,17,5,5
92130,5/28/2018,1440,0,weekday,284,281,14,13,23,24,6,6
92130,5/29/2018,1439,1,weekday,270,277,8,8,18,14,7,6
92130,5/30/2018,1440,2,weekday,293,295,11,11,16,18,8,9
92130,5/31/2018,1411,3,weekday,270,271,16,15,18,17,6,6
92130,6/1/2018,1440,4,weekday,302,292,11,11,17,19,5,5
92130,6/2/2018,1440,5,weekend,293,295,8,8,18,16,5,5
92130,6/3/2018,1440,6,weekend,281,275,12,11,18,20,0,0
92130,6/4/2018,1440,0,weekday,244,250,5,5,14,16,1,0
92130,6/5/2018,1439,1,weekday,268,275,6,6,20,16,3,4
92130,6/6/2018,1440,2,weekday,270,274,7,9,10,12,11,11
92130,6/7/2018,1439,3,weekday,295,294,13,13,10,9,7,7
92130,6/8/2018,1438,4,weekday,297,264,12,12,16,17,5,5
92130,6/9/2018,1440,5,weekend,291,310,6,5,23,26,10,9
92130,6/10/2018,1440,6,weekend,263,266,8,8,21,21,2,3
92130,6/11/2018,1440,0,weekday,267,273,6,5,27,27,4,3
92130,6/12/2018,1439,1,weekday,318,302,3,6,26,23,2,3
92130,6/13/2018,1440,2,weekday,281,282,9,9,12,9,9,9
92130,6/14/2018,1439,3,weekday,284,275,11,9,25,26,6,5
92130,6/15/2018,1440,4,weekday,266,269,8,11,14,15,6,7
92130,6/16/2018,1440,5,weekend,352,342,13,10,12,13,8,8
92130,6/17/2018,1440,6,weekend,307,315,8,9,19,21,9,9
92130,6/18/2018,1440,0,weekday,242,249,8,7,19,18,4,3
92130,6/19/2018,1370,1,weekday,12,15,0,1,2,0,0,1
92140,1/1/2018,1440,0,weekday,66,74,4,5,5,3,0,0
92140,1/2/2018,1438,1,weekday,60,58,2,2,4,4,0,0
92140,1/3/2018,1439,2,weekday,73,79,3,2,2,2,0,0
92140,1/4/2018,1320,3,weekday,86,88,1,1,4,5,0,0
92140,1/5/2018,1440,4,weekday,86,83,5,5,9,8,0,0
92140,1/6/2018,1437,5,weekend,111,117,6,6,2,2,0,0
92140,1/7/2018,1440,6,weekend,113,118,1,2,2,4,0,0
92140,1/8/2018,1438,0,weekday,86,84,2,4,5,4,0,0
92140,1/9/2018,1439,1,weekday,81,76,8,5,4,6,0,0
92140,1/10/2018,1440,2,weekday,71,72,1,1,6,7,0,0
92140,1/11/2018,1440,3,weekday,57,53,0,0,7,7,0,0
92140,1/12/2018,1439,4,weekday,96,96,2,2,10,10,0,0
92140,1/13/2018,1440,5,weekend,111,119,0,0,10,8,0,0
92140,1/14/2018,1440,6,weekend,111,108,0,1,5,7,0,0
92140,1/15/2018,1440,0,weekday,82,86,1,1,6,3,0,0
92140,1/16/2018,1440,1,weekday,85,92,2,2,3,3,0,0
92140,1/17/2018,1440,2,weekday,79,80,2,2,5,5,0,0
92140,1/18/2018,1439,3,weekday,83,77,6,6,6,6,0,0
92140,1/19/2018,1440,4,weekday,91,88,5,4,10,10,0,0
92140,1/20/2018,1439,5,weekend,104,96,0,4,9,11,0,0
92140,1/21/2018,1440,6,weekend,76,83,4,1,5,5,0,0
92140,1/22/2018,1440,0,weekday,78,82,2,2,9,9,0,0
92140,1/23/2018,1439,1,weekday,81,84,1,0,3,2,0,0
92140,1/24/2018,1434,2,weekday,102,103,1,4,11,10,0,0
92140,1/25/2018,1398,3,weekday,92,89,5,6,8,9,0,0
92140,1/26/2018,1437,4,weekday,94,91,5,2,3,3,0,0
92140,1/27/2018,1440,5,weekend,115,112,4,3,8,7,0,0
92140,1/28/2018,1440,6,weekend,97,91,1,1,4,4,0,0
92140,1/29/2018,1440,0,weekday,64,75,0,0,5,9,0,0
92140,1/30/2018,1440,1,weekday,82,82,0,1,6,3,0,0
92140,1/31/2018,1440,2,weekday,77,67,4,4,8,13,0,0
92140,2/1/2018,1440,3,weekday,74,85,1,1,9,5,0,0
92140,2/2/2018,1440,4,weekday,90,93,1,1,6,4,0,0
92140,2/3/2018,1438,5,weekend,136,126,5,4,8,8,0,0
92140,2/4/2018,1440,6,weekend,103,98,5,5,2,3,0,0
92140,2/5/2018,1440,0,weekday,62,84,0,0,4,6,0,0
92140,2/6/2018,1439,1,weekday,96,84,0,1,5,1,0,0
92140,2/7/2018,1439,2,weekday,56,57,3,3,3,7,0,0
92140,2/8/2018,1438,3,weekday,86,90,1,2,4,3,0,0
92140,2/9/2018,1439,4,weekday,116,105,3,4,14,13,0,0
92140,2/10/2018,1440,5,weekend,95,103,4,2,7,8,0,0
92140,2/11/2018,1440,6,weekend,106,94,3,4,10,10,0,0
92140,2/12/2018,1440,0,weekday,65,77,4,2,9,9,0,0
92140,2/13/2018,1440,1,weekday,80,74,0,1,6,4,0,0
92140,2/14/2018,1440,2,weekday,89,92,3,4,2,2,0,0
92140,2/15/2018,1437,3,weekday,84,80,2,1,5,7,0,0
92140,2/16/2018,1439,4,weekday,80,84,2,2,6,3,0,0
92140,2/17/2018,1440,5,weekend,109,101,2,2,6,7,0,0
92140,2/18/2018,1438,6,weekend,125,132,6,6,9,9,0,0
92140,2/19/2018,1420,0,weekday,72,74,5,5,2,3,0,0
92140,2/20/2018,1425,1,weekday,70,67,1,0,4,4,0,0
92140,2/21/2018,1440,2,weekday,67,71,0,0,6,5,0,0
92140,2/22/2018,1440,3,weekday,75,74,3,3,4,6,0,0
92140,2/23/2018,1440,4,weekday,75,78,1,2,5,4,0,0
92140,2/24/2018,1396,5,weekend,4,11,0,0,1,0,0,0
92140,2/28/2018,1429,2,weekday,83,68,6,6,11,12,0,0
92140,3/1/2018,1389,3,weekday,74,74,2,1,6,8,0,0
92140,3/2/2018,1440,4,weekday,77,72,0,0,7,6,0,0
92140,3/3/2018,1440,5,weekend,97,89,3,7,7,6,0,0
92140,3/4/2018,1440,6,weekend,87,96,9,5,8,9,0,0
92140,3/5/2018,1440,0,weekday,52,67,2,5,6,6,0,0
92140,3/6/2018,1439,1,weekday,89,83,8,6,9,9,0,0
92140,3/7/2018,1440,2,weekday,86,80,2,1,10,9,0,0
92140,3/8/2018,1439,3,weekday,85,85,1,2,4,2,0,0
92140,3/9/2018,1440,4,weekday,88,87,3,2,3,4,0,0
92140,3/10/2018,1440,5,weekend,93,95,2,3,3,5,0,0
92140,3/11/2018,1440,6,weekend,100,94,7,7,7,5,0,0
92140,3/12/2018,1440,0,weekday,56,63,2,2,4,7,0,0
92140,3/13/2018,1440,1,weekday,85,92,2,2,4,3,0,0
92140,3/14/2018,1440,2,weekday,74,75,2,1,3,3,0,0
92140,3/15/2018,1440,3,weekday,64,75,0,0,4,3,0,0
92140,3/16/2018,1440,4,weekday,82,61,4,4,2,3,0,0
92140,3/17/2018,1440,5,weekend,100,100,1,2,11,9,0,0
92140,3/18/2018,1440,6,weekend,91,93,1,0,3,4,0,0
92140,3/19/2018,1440,0,weekday,66,75,3,3,4,5,0,0
92140,3/20/2018,1440,1,weekday,64,58,0,0,4,3,0,0
92140,3/21/2018,1440,2,weekday,80,76,0,3,5,3,0,0
92140,3/22/2018,1440,3,weekday,65,66,3,1,1,3,0,0
92140,3/23/2018,1440,4,weekday,90,81,3,4,3,5,0,0
92140,3/24/2018,1440,5,weekend,91,103,7,5,6,2,0,0
92140,3/25/2018,1380,6,weekend,104,98,3,3,5,7,0,0
92140,3/26/2018,1439,0,weekday,59,63,1,4,5,5,0,0
92140,3/27/2018,1440,1,weekday,70,69,4,2,10,11,0,0
92140,3/28/2018,1440,2,weekday,82,76,1,1,8,8,0,0
92140,3/29/2018,1440,3,weekday,71,83,4,4,3,3,0,0
92140,3/30/2018,1434,4,weekday,100,94,2,3,7,5,0,0
92140,3/31/2018,1440,5,weekend,95,92,6,5,5,5,0,0
92140,4/1/2018,1440,6,weekend,74,85,1,0,5,4,0,0
92140,4/2/2018,1439,0,weekday,82,78,2,2,2,3,0,0
92140,4/3/2018,1440,1,weekday,69,75,2,4,7,10,0,0
92140,4/4/2018,1440,2,weekday,70,75,2,0,10,7,0,0
92140,4/5/2018,1440,3,weekday,79,68,4,4,5,7,0,0
92140,4/6/2018,1364,4,weekday,79,87,2,3,7,5,0,0
92140,4/7/2018,1318,5,weekend,104,90,3,3,6,7,0,0
92140,4/8/2018,1440,6,weekend,92,96,2,2,5,7,0,0
92140,4/9/2018,1440,0,weekday,83,82,4,5,4,3,0,0
92140,4/10/2018,1440,1,weekday,82,77,3,2,7,8,0,0
92140,4/11/2018,1439,2,weekday,76,83,3,2,14,13,0,0
92140,4/12/2018,1440,3,weekday,81,80,1,1,7,7,0,0
92140,4/13/2018,1439,4,weekday,111,87,3,3,13,11,0,0
92140,4/14/2018,1440,5,weekend,109,110,2,2,9,9,0,0
92140,4/15/2018,1439,6,weekend,85,102,6,8,7,6,0,0
92140,4/16/2018,1440,0,weekday,71,82,5,5,3,4,0,0
92140,4/17/2018,1440,1,weekday,74,67,4,2,6,10,0,0
92140,4/18/2018,1377,2,weekday,76,78,4,6,14,10,0,0
92140,4/19/2018,1203,3,weekday,63,72,3,1,3,7,0,0
92140,4/20/2018,1417,4,weekday,77,78,3,4,6,3,0,0
92140,4/21/2018,1440,5,weekend,113,99,3,5,3,3,0,0
92140,4/22/2018,1440,6,weekend,81,81,6,3,5,8,0,0
92140,4/23/2018,1417,0,weekday,63,71,1,2,14,11,0,0
92140,4/24/2018,1439,1,weekday,76,65,2,2,7,10,0,0
92140,4/25/2018,1440,2,weekday,71,60,3,4,10,11,0,0
92140,4/26/2018,1440,3,weekday,62,72,3,1,8,8,0,0
92140,4/27/2018,1440,4,weekday,80,78,0,1,8,7,0,0
92140,4/28/2018,1440,5,weekend,85,82,6,6,9,7,0,0
92140,4/29/2018,1440,6,weekend,48,60,3,3,3,5,0,0
92140,4/30/2018,1440,0,weekday,76,72,4,4,5,4,0,0
92140,5/1/2018,1440,1,weekday,89,81,4,4,9,9,0,0
92140,5/2/2018,1440,2,weekday,62,71,2,2,6,6,0,0
92140,5/3/2018,1439,3,weekday,80,86,4,3,7,6,0,0
92140,5/4/2018,1435,4,weekday,93,92,4,5,6,7,0,0
92140,5/5/2018,1440,5,weekend,100,99,1,2,6,7,0,0
92140,5/6/2018,1439,6,weekend,84,80,3,1,8,5,0,0
92140,5/7/2018,1437,0,weekday,78,85,4,6,3,7,0,0
92140,5/8/2018,1425,1,weekday,81,75,4,5,10,8,0,0
92140,5/20/2018,1440,6,weekend,60,62,6,5,10,10,0,0
92140,5/21/2018,1440,0,weekday,92,88,4,4,10,10,0,0
92140,5/22/2018,1438,1,weekday,90,93,3,2,6,7,0,0
92140,5/23/2018,1174,2,weekday,61,71,3,2,3,2,0,0
92140,5/24/2018,1436,3,weekday,83,68,2,3,6,9,0,0
92140,5/25/2018,1440,4,weekday,81,90,5,3,11,7,0,0
92140,5/26/2018,1440,5,weekend,136,128,2,4,2,4,0,0
92140,5/27/2018,1440,6,weekend,145,140,7,6,10,12,0,0
92140,5/28/2018,1440,0,weekday,84,87,3,5,11,9,0,0
92140,5/29/2018,1439,1,weekday,86,88,4,1,6,6,0,0
92140,5/30/2018,1440,2,weekday,90,93,0,0,7,6,0,0
92140,5/31/2018,1411,3,weekday,97,96,3,3,2,2,0,0
92140,6/1/2018,1440,4,weekday,95,88,1,1,10,14,0,0
92140,6/2/2018,1440,5,weekend,125,127,3,3,18,15,0,0
92140,6/3/2018,1440,6,weekend,121,105,0,0,8,9,0,0
92140,6/4/2018,1440,0,weekday,59,66,2,5,8,10,0,0
92140,6/5/2018,1439,1,weekday,75,81,7,4,15,12,0,0
92140,6/6/2018,1440,2,weekday,78,81,1,2,6,5,0,0
92140,6/7/2018,1439,3,weekday,96,93,3,2,2,4,0,0
92140,6/8/2018,1438,4,weekday,74,78,2,2,5,7,0,0
92140,6/9/2018,1440,5,weekend,107,99,2,2,7,4,0,0
92140,6/10/2018,1440,6,weekend,104,99,0,1,6,5,0,0
92140,6/11/2018,1440,0,weekday,63,87,3,3,4,5,0,0
92140,6/12/2018,1439,1,weekday,85,90,3,2,7,6,0,0
92140,6/13/2018,1440,2,weekday,80,70,0,0,5,5,0,0
92140,6/14/2018,1439,3,weekday,86,83,2,2,10,13,0,0
92140,6/15/2018,1440,4,weekday,79,93,2,2,8,6,0,0
92140,6/16/2018,1440,5,weekend,143,123,2,2,3,2,0,0
